status,product,component,hardware,importance
1.0,97.0,220.0,40.0,5.0
1.0,100.0,130.0,48.0,2.0
1.0,11.0,363.0,41.0,5.0
1.0,11.0,363.0,1.0,5.0
1.0,100.0,309.0,40.0,5.0
0.0,102.0,241.0,48.0,5.0
1.0,32.0,148.0,48.0,0.0
0.0,37.0,418.0,59.0,4.0
1.0,50.0,46.0,20.0,5.0
1.0,100.0,309.0,40.0,5.0
0.0,37.0,418.0,48.0,5.0
1.0,133.0,403.0,1.0,3.0
1.0,100.0,247.0,40.0,5.0
0.0,50.0,309.0,1.0,4.0
1.0,100.0,264.0,42.0,5.0
1.0,32.0,148.0,48.0,3.0
1.0,100.0,309.0,48.0,5.0
1.0,100.0,264.0,20.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,100.0,247.0,40.0,2.0
1.0,11.0,350.0,40.0,5.0
1.0,100.0,247.0,40.0,4.0
1.0,99.0,46.0,1.0,5.0
1.0,50.0,46.0,48.0,5.0
1.0,100.0,309.0,1.0,2.0
1.0,128.0,232.0,48.0,5.0
1.0,128.0,232.0,48.0,5.0
1.0,128.0,232.0,1.0,2.0
1.0,32.0,148.0,40.0,5.0
1.0,128.0,232.0,48.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,100.0,309.0,40.0,5.0
1.0,128.0,232.0,1.0,2.0
0.0,85.0,103.0,1.0,2.0
1.0,100.0,309.0,47.0,4.0
1.0,121.0,240.0,42.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,137.0,448.0,40.0,5.0
1.0,100.0,309.0,40.0,5.0
1.0,128.0,232.0,1.0,5.0
0.0,48.0,46.0,27.0,1.0
1.0,101.0,93.0,48.0,5.0
1.0,135.0,443.0,20.0,3.0
0.0,100.0,59.0,42.0,5.0
1.0,100.0,309.0,37.0,5.0
0.0,105.0,292.0,1.0,5.0
1.0,50.0,46.0,40.0,2.0
1.0,84.0,338.0,58.0,2.0
0.0,48.0,46.0,1.0,5.0
1.0,97.0,46.0,37.0,4.0
1.0,48.0,46.0,59.0,2.0
1.0,37.0,418.0,1.0,5.0
1.0,144.0,46.0,48.0,5.0
1.0,37.0,39.0,40.0,5.0
1.0,20.0,309.0,48.0,5.0
1.0,50.0,46.0,59.0,3.0
1.0,100.0,264.0,20.0,3.0
0.0,48.0,46.0,59.0,2.0
1.0,20.0,309.0,48.0,4.0
1.0,95.0,309.0,40.0,3.0
1.0,100.0,264.0,41.0,5.0
1.0,100.0,309.0,48.0,4.0
1.0,10.0,423.0,1.0,5.0
1.0,100.0,255.0,1.0,5.0
1.0,147.0,316.0,20.0,5.0
1.0,32.0,169.0,42.0,5.0
1.0,100.0,255.0,1.0,2.0
0.0,134.0,425.0,40.0,3.0
1.0,120.0,334.0,48.0,5.0
0.0,99.0,46.0,48.0,5.0
0.0,99.0,46.0,48.0,5.0
1.0,100.0,264.0,42.0,5.0
1.0,32.0,102.0,1.0,5.0
1.0,99.0,46.0,58.0,5.0
1.0,5.0,157.0,48.0,5.0
1.0,50.0,46.0,1.0,4.0
1.0,11.0,354.0,37.0,2.0
1.0,59.0,317.0,40.0,5.0
1.0,12.0,23.0,1.0,5.0
1.0,59.0,317.0,40.0,5.0
0.0,50.0,309.0,42.0,5.0
0.0,50.0,309.0,42.0,5.0
1.0,37.0,159.0,26.0,5.0
1.0,50.0,46.0,48.0,5.0
1.0,21.0,341.0,48.0,5.0
0.0,129.0,428.0,37.0,5.0
0.0,50.0,309.0,1.0,5.0
1.0,100.0,251.0,59.0,3.0
1.0,13.0,34.0,40.0,5.0
1.0,50.0,309.0,42.0,5.0
1.0,50.0,46.0,59.0,3.0
1.0,13.0,34.0,40.0,5.0
1.0,32.0,148.0,40.0,5.0
1.0,50.0,46.0,48.0,4.0
1.0,21.0,347.0,42.0,2.0
1.0,100.0,29.0,42.0,5.0
1.0,32.0,102.0,59.0,5.0
1.0,100.0,247.0,40.0,5.0
1.0,100.0,309.0,1.0,5.0
1.0,84.0,46.0,1.0,5.0
1.0,100.0,309.0,1.0,2.0
1.0,97.0,221.0,42.0,5.0
1.0,89.0,46.0,58.0,5.0
1.0,100.0,247.0,1.0,4.0
1.0,100.0,247.0,48.0,5.0
1.0,100.0,247.0,48.0,5.0
1.0,37.0,418.0,1.0,4.0
1.0,32.0,70.0,48.0,5.0
1.0,32.0,70.0,48.0,5.0
1.0,84.0,46.0,1.0,5.0
1.0,100.0,15.0,48.0,5.0
1.0,124.0,46.0,1.0,5.0
1.0,0.0,309.0,59.0,3.0
0.0,50.0,309.0,42.0,5.0
0.0,50.0,309.0,42.0,5.0
1.0,21.0,341.0,42.0,5.0
1.0,37.0,418.0,40.0,5.0
1.0,130.0,439.0,48.0,5.0
1.0,100.0,309.0,20.0,5.0
1.0,50.0,46.0,20.0,5.0
1.0,32.0,148.0,48.0,2.0
1.0,83.0,103.0,1.0,4.0
1.0,32.0,148.0,48.0,5.0
1.0,50.0,46.0,42.0,5.0
1.0,11.0,353.0,1.0,2.0
1.0,13.0,35.0,40.0,5.0
1.0,95.0,309.0,48.0,4.0
1.0,29.0,420.0,59.0,3.0
1.0,20.0,46.0,48.0,3.0
1.0,124.0,46.0,1.0,5.0
1.0,129.0,434.0,58.0,2.0
1.0,95.0,309.0,48.0,5.0
1.0,147.0,316.0,20.0,5.0
1.0,11.0,355.0,41.0,2.0
1.0,129.0,431.0,20.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,75.0,293.0,5.0,5.0
1.0,71.0,140.0,1.0,5.0
0.0,50.0,309.0,48.0,5.0
1.0,37.0,418.0,48.0,5.0
1.0,95.0,309.0,58.0,5.0
1.0,119.0,59.0,40.0,5.0
0.0,99.0,63.0,1.0,2.0
1.0,37.0,418.0,1.0,5.0
1.0,129.0,431.0,20.0,5.0
1.0,147.0,22.0,1.0,5.0
1.0,99.0,46.0,1.0,2.0
1.0,147.0,22.0,37.0,2.0
1.0,32.0,148.0,42.0,3.0
1.0,147.0,316.0,20.0,5.0
1.0,100.0,264.0,48.0,5.0
1.0,48.0,46.0,40.0,1.0
0.0,100.0,264.0,48.0,5.0
1.0,32.0,169.0,48.0,5.0
1.0,100.0,264.0,1.0,2.0
1.0,124.0,46.0,1.0,4.0
0.0,147.0,316.0,42.0,5.0
1.0,11.0,362.0,1.0,5.0
1.0,100.0,251.0,1.0,5.0
1.0,50.0,46.0,42.0,2.0
1.0,50.0,46.0,48.0,5.0
1.0,100.0,326.0,59.0,1.0
1.0,59.0,326.0,48.0,5.0
1.0,32.0,148.0,40.0,1.0
1.0,37.0,418.0,1.0,5.0
1.0,20.0,309.0,48.0,5.0
1.0,12.0,229.0,1.0,2.0
1.0,50.0,46.0,48.0,4.0
1.0,100.0,255.0,48.0,5.0
1.0,100.0,313.0,37.0,5.0
0.0,47.0,46.0,1.0,2.0
1.0,62.0,333.0,48.0,3.0
1.0,95.0,309.0,48.0,5.0
1.0,12.0,229.0,40.0,5.0
1.0,77.0,309.0,3.0,2.0
1.0,5.0,157.0,48.0,2.0
1.0,29.0,419.0,48.0,5.0
1.0,144.0,18.0,42.0,2.0
1.0,32.0,148.0,1.0,2.0
0.0,37.0,159.0,42.0,5.0
1.0,147.0,242.0,20.0,4.0
1.0,52.0,325.0,1.0,5.0
1.0,147.0,316.0,42.0,5.0
1.0,100.0,36.0,40.0,5.0
1.0,32.0,148.0,48.0,3.0
1.0,37.0,159.0,42.0,5.0
1.0,100.0,247.0,48.0,3.0
1.0,50.0,46.0,48.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,37.0,418.0,59.0,3.0
1.0,97.0,237.0,40.0,5.0
1.0,32.0,148.0,1.0,0.0
1.0,100.0,309.0,1.0,2.0
1.0,100.0,247.0,40.0,2.0
0.0,100.0,271.0,1.0,2.0
1.0,100.0,251.0,1.0,5.0
1.0,100.0,309.0,10.0,5.0
1.0,37.0,418.0,40.0,5.0
1.0,85.0,103.0,1.0,3.0
1.0,20.0,46.0,40.0,5.0
1.0,11.0,352.0,48.0,5.0
1.0,50.0,59.0,59.0,5.0
1.0,37.0,418.0,42.0,5.0
0.0,100.0,264.0,48.0,5.0
1.0,81.0,309.0,1.0,2.0
1.0,100.0,309.0,20.0,5.0
1.0,100.0,309.0,48.0,3.0
1.0,11.0,348.0,1.0,5.0
3.0,147.0,316.0,48.0,3.0
1.0,11.0,355.0,40.0,4.0
0.0,50.0,309.0,1.0,5.0
1.0,147.0,316.0,42.0,5.0
1.0,147.0,316.0,42.0,5.0
1.0,124.0,46.0,1.0,2.0
1.0,100.0,255.0,48.0,5.0
1.0,100.0,309.0,58.0,5.0
1.0,144.0,46.0,42.0,5.0
1.0,89.0,46.0,58.0,5.0
0.0,50.0,309.0,58.0,5.0
1.0,95.0,309.0,48.0,5.0
1.0,14.0,148.0,59.0,2.0
0.0,102.0,241.0,1.0,2.0
1.0,100.0,264.0,1.0,5.0
0.0,50.0,309.0,59.0,5.0
1.0,100.0,309.0,48.0,4.0
1.0,5.0,38.0,40.0,5.0
1.0,75.0,23.0,1.0,2.0
1.0,102.0,247.0,40.0,5.0
1.0,32.0,102.0,42.0,5.0
0.0,100.0,300.0,1.0,5.0
1.0,101.0,93.0,48.0,5.0
1.0,102.0,135.0,48.0,5.0
1.0,50.0,59.0,42.0,5.0
1.0,84.0,46.0,1.0,2.0
1.0,20.0,309.0,40.0,5.0
1.0,147.0,22.0,48.0,5.0
1.0,10.0,338.0,48.0,5.0
1.0,9.0,225.0,49.0,5.0
1.0,32.0,148.0,42.0,1.0
1.0,32.0,102.0,42.0,5.0
1.0,100.0,247.0,48.0,3.0
1.0,100.0,309.0,48.0,5.0
1.0,147.0,74.0,40.0,3.0
1.0,9.0,225.0,49.0,5.0
1.0,11.0,362.0,40.0,5.0
1.0,11.0,353.0,51.0,5.0
3.0,147.0,316.0,20.0,5.0
1.0,100.0,36.0,1.0,5.0
1.0,100.0,264.0,20.0,5.0
1.0,100.0,130.0,40.0,5.0
1.0,78.0,103.0,48.0,2.0
1.0,37.0,418.0,48.0,5.0
1.0,100.0,309.0,58.0,5.0
1.0,100.0,247.0,48.0,3.0
1.0,100.0,247.0,40.0,5.0
1.0,37.0,418.0,42.0,5.0
1.0,50.0,46.0,58.0,3.0
3.0,61.0,46.0,48.0,0.0
1.0,61.0,46.0,1.0,2.0
1.0,50.0,59.0,48.0,5.0
1.0,124.0,46.0,1.0,4.0
1.0,99.0,187.0,48.0,5.0
1.0,100.0,255.0,1.0,2.0
0.0,48.0,46.0,1.0,5.0
1.0,89.0,46.0,58.0,5.0
1.0,100.0,247.0,48.0,5.0
1.0,37.0,418.0,42.0,5.0
1.0,37.0,418.0,48.0,5.0
0.0,47.0,46.0,1.0,5.0
1.0,32.0,148.0,48.0,5.0
1.0,37.0,418.0,1.0,5.0
0.0,133.0,446.0,40.0,3.0
0.0,37.0,418.0,48.0,2.0
1.0,124.0,46.0,1.0,2.0
1.0,20.0,46.0,48.0,5.0
1.0,11.0,355.0,40.0,5.0
1.0,9.0,225.0,48.0,5.0
1.0,9.0,225.0,48.0,5.0
0.0,147.0,316.0,42.0,3.0
1.0,89.0,46.0,58.0,2.0
1.0,147.0,316.0,42.0,2.0
1.0,147.0,316.0,42.0,5.0
1.0,96.0,209.0,59.0,6.0
0.0,37.0,326.0,42.0,5.0
1.0,100.0,309.0,42.0,5.0
1.0,6.0,56.0,49.0,1.0
0.0,99.0,290.0,1.0,2.0
1.0,100.0,130.0,20.0,5.0
1.0,32.0,148.0,58.0,3.0
1.0,100.0,309.0,48.0,5.0
1.0,76.0,103.0,40.0,5.0
1.0,120.0,334.0,1.0,5.0
1.0,135.0,443.0,59.0,5.0
1.0,100.0,309.0,1.0,3.0
1.0,117.0,46.0,1.0,5.0
1.0,121.0,240.0,1.0,5.0
1.0,50.0,7.0,40.0,5.0
1.0,37.0,275.0,1.0,5.0
0.0,21.0,347.0,40.0,2.0
1.0,19.0,313.0,48.0,5.0
1.0,124.0,46.0,1.0,3.0
1.0,100.0,309.0,48.0,5.0
1.0,95.0,309.0,48.0,5.0
1.0,12.0,229.0,40.0,5.0
1.0,100.0,309.0,1.0,2.0
0.0,48.0,46.0,1.0,2.0
0.0,50.0,309.0,48.0,5.0
1.0,37.0,418.0,48.0,5.0
0.0,50.0,309.0,1.0,5.0
1.0,117.0,46.0,48.0,2.0
0.0,147.0,316.0,40.0,4.0
1.0,144.0,46.0,1.0,2.0
1.0,64.0,331.0,40.0,5.0
1.0,100.0,36.0,40.0,5.0
1.0,135.0,405.0,40.0,5.0
0.0,55.0,46.0,48.0,3.0
1.0,144.0,46.0,42.0,5.0
1.0,37.0,418.0,48.0,2.0
1.0,147.0,316.0,20.0,5.0
1.0,37.0,418.0,48.0,5.0
1.0,100.0,309.0,1.0,2.0
1.0,100.0,255.0,48.0,5.0
1.0,32.0,148.0,40.0,5.0
1.0,101.0,93.0,48.0,5.0
1.0,100.0,264.0,20.0,2.0
1.0,12.0,229.0,40.0,5.0
1.0,100.0,264.0,48.0,6.0
1.0,129.0,431.0,1.0,3.0
1.0,100.0,309.0,20.0,4.0
1.0,129.0,431.0,1.0,0.0
1.0,100.0,264.0,1.0,5.0
1.0,129.0,431.0,1.0,1.0
1.0,100.0,309.0,40.0,3.0
1.0,97.0,238.0,20.0,2.0
1.0,3.0,46.0,58.0,2.0
0.0,100.0,68.0,1.0,5.0
1.0,137.0,447.0,42.0,2.0
0.0,48.0,225.0,40.0,5.0
1.0,48.0,46.0,40.0,5.0
1.0,97.0,237.0,1.0,5.0
1.0,100.0,309.0,1.0,2.0
0.0,97.0,223.0,40.0,3.0
1.0,124.0,46.0,1.0,5.0
1.0,100.0,309.0,41.0,5.0
1.0,100.0,309.0,42.0,5.0
1.0,144.0,46.0,1.0,2.0
0.0,99.0,319.0,48.0,2.0
1.0,11.0,357.0,1.0,4.0
1.0,11.0,349.0,40.0,5.0
1.0,50.0,46.0,40.0,5.0
1.0,100.0,264.0,48.0,5.0
1.0,120.0,334.0,1.0,5.0
1.0,100.0,309.0,37.0,5.0
1.0,37.0,159.0,20.0,5.0
1.0,11.0,358.0,40.0,1.0
1.0,124.0,46.0,1.0,2.0
1.0,100.0,295.0,1.0,5.0
1.0,9.0,225.0,40.0,5.0
1.0,37.0,418.0,40.0,5.0
1.0,99.0,46.0,59.0,5.0
1.0,75.0,188.0,48.0,5.0
0.0,43.0,117.0,42.0,5.0
0.0,50.0,300.0,1.0,2.0
0.0,102.0,241.0,1.0,2.0
1.0,32.0,148.0,48.0,5.0
1.0,32.0,102.0,1.0,0.0
1.0,11.0,350.0,40.0,5.0
1.0,120.0,334.0,1.0,5.0
1.0,100.0,255.0,48.0,5.0
1.0,100.0,247.0,1.0,5.0
1.0,100.0,309.0,48.0,4.0
1.0,100.0,309.0,42.0,5.0
1.0,124.0,46.0,1.0,2.0
1.0,100.0,309.0,41.0,5.0
1.0,100.0,247.0,40.0,2.0
1.0,100.0,264.0,51.0,5.0
1.0,100.0,247.0,40.0,2.0
1.0,48.0,323.0,61.0,5.0
1.0,32.0,169.0,48.0,5.0
1.0,145.0,304.0,48.0,5.0
1.0,32.0,148.0,8.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,51.0,147.0,1.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,95.0,6.0,48.0,5.0
1.0,11.0,360.0,40.0,3.0
1.0,5.0,38.0,20.0,5.0
1.0,6.0,56.0,48.0,3.0
1.0,100.0,264.0,48.0,5.0
1.0,48.0,323.0,42.0,3.0
1.0,32.0,169.0,48.0,2.0
1.0,13.0,34.0,42.0,5.0
1.0,50.0,46.0,42.0,5.0
1.0,95.0,309.0,48.0,4.0
1.0,20.0,46.0,48.0,5.0
1.0,93.0,425.0,40.0,2.0
1.0,50.0,46.0,1.0,5.0
1.0,5.0,38.0,42.0,1.0
1.0,135.0,443.0,40.0,3.0
1.0,37.0,324.0,42.0,5.0
1.0,12.0,85.0,48.0,2.0
1.0,100.0,264.0,41.0,5.0
0.0,50.0,300.0,1.0,2.0
1.0,129.0,431.0,49.0,3.0
1.0,99.0,65.0,1.0,2.0
1.0,75.0,23.0,18.0,2.0
1.0,32.0,148.0,20.0,5.0
1.0,20.0,46.0,48.0,5.0
1.0,51.0,147.0,40.0,5.0
1.0,100.0,309.0,37.0,3.0
1.0,100.0,309.0,1.0,5.0
1.0,50.0,46.0,48.0,5.0
0.0,50.0,309.0,1.0,2.0
1.0,120.0,334.0,48.0,5.0
3.0,70.0,389.0,37.0,5.0
1.0,100.0,309.0,49.0,5.0
1.0,32.0,102.0,59.0,1.0
1.0,60.0,46.0,1.0,2.0
1.0,100.0,309.0,48.0,5.0
0.0,129.0,428.0,1.0,5.0
1.0,119.0,12.0,48.0,5.0
1.0,12.0,229.0,48.0,2.0
1.0,120.0,334.0,58.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,9.0,274.0,40.0,5.0
1.0,11.0,354.0,40.0,5.0
1.0,32.0,148.0,48.0,5.0
1.0,99.0,187.0,48.0,5.0
1.0,50.0,46.0,48.0,5.0
0.0,102.0,329.0,40.0,5.0
1.0,32.0,258.0,48.0,5.0
1.0,32.0,148.0,42.0,4.0
1.0,133.0,402.0,40.0,6.0
1.0,32.0,51.0,20.0,2.0
1.0,100.0,247.0,40.0,2.0
1.0,124.0,46.0,1.0,2.0
1.0,77.0,66.0,42.0,5.0
1.0,50.0,46.0,48.0,4.0
0.0,50.0,46.0,40.0,5.0
0.0,128.0,232.0,48.0,3.0
0.0,36.0,46.0,58.0,2.0
0.0,50.0,309.0,1.0,2.0
0.0,50.0,46.0,1.0,5.0
1.0,100.0,130.0,48.0,5.0
1.0,120.0,334.0,1.0,5.0
1.0,100.0,295.0,48.0,5.0
1.0,11.0,362.0,40.0,5.0
1.0,12.0,23.0,1.0,2.0
1.0,16.0,260.0,59.0,5.0
0.0,99.0,178.0,48.0,5.0
1.0,48.0,179.0,48.0,1.0
1.0,120.0,334.0,48.0,5.0
1.0,144.0,46.0,48.0,2.0
0.0,48.0,46.0,40.0,3.0
1.0,32.0,148.0,48.0,5.0
1.0,100.0,309.0,1.0,5.0
1.0,95.0,309.0,41.0,4.0
1.0,95.0,6.0,1.0,5.0
1.0,100.0,247.0,40.0,5.0
1.0,89.0,46.0,58.0,4.0
1.0,100.0,309.0,42.0,5.0
1.0,99.0,46.0,58.0,5.0
0.0,50.0,309.0,1.0,2.0
0.0,129.0,428.0,1.0,2.0
1.0,100.0,59.0,48.0,5.0
1.0,99.0,46.0,1.0,5.0
0.0,129.0,428.0,1.0,2.0
1.0,32.0,169.0,48.0,5.0
1.0,50.0,46.0,48.0,4.0
0.0,100.0,271.0,1.0,4.0
1.0,100.0,264.0,37.0,2.0
1.0,100.0,309.0,49.0,5.0
0.0,50.0,300.0,1.0,2.0
1.0,130.0,438.0,59.0,5.0
1.0,16.0,42.0,48.0,5.0
1.0,32.0,148.0,59.0,2.0
0.0,100.0,295.0,1.0,4.0
3.0,61.0,400.0,48.0,5.0
1.0,137.0,407.0,59.0,5.0
1.0,32.0,169.0,42.0,5.0
0.0,50.0,309.0,1.0,2.0
1.0,32.0,148.0,1.0,0.0
1.0,11.0,352.0,48.0,5.0
1.0,0.0,309.0,42.0,5.0
1.0,32.0,148.0,48.0,0.0
1.0,100.0,309.0,1.0,3.0
0.0,50.0,309.0,1.0,5.0
1.0,85.0,23.0,48.0,5.0
1.0,100.0,130.0,1.0,5.0
1.0,99.0,187.0,48.0,2.0
1.0,52.0,116.0,48.0,5.0
0.0,50.0,309.0,1.0,2.0
1.0,6.0,249.0,48.0,1.0
1.0,95.0,6.0,48.0,5.0
1.0,100.0,251.0,1.0,5.0
1.0,121.0,240.0,40.0,5.0
1.0,100.0,309.0,48.0,5.0
0.0,21.0,341.0,42.0,5.0
0.0,50.0,309.0,1.0,5.0
1.0,52.0,59.0,48.0,5.0
1.0,48.0,225.0,48.0,5.0
1.0,99.0,46.0,59.0,5.0
0.0,99.0,65.0,59.0,5.0
1.0,136.0,450.0,48.0,5.0
1.0,99.0,65.0,1.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,99.0,65.0,59.0,5.0
1.0,99.0,65.0,59.0,5.0
1.0,99.0,65.0,1.0,2.0
1.0,32.0,148.0,48.0,4.0
0.0,50.0,46.0,40.0,5.0
1.0,11.0,355.0,40.0,5.0
1.0,100.0,36.0,48.0,2.0
0.0,11.0,353.0,1.0,2.0
1.0,124.0,46.0,1.0,2.0
1.0,142.0,155.0,1.0,5.0
1.0,20.0,309.0,1.0,5.0
1.0,11.0,355.0,40.0,2.0
1.0,48.0,46.0,48.0,5.0
1.0,32.0,169.0,40.0,5.0
1.0,95.0,309.0,41.0,5.0
1.0,83.0,103.0,1.0,2.0
1.0,110.0,265.0,1.0,5.0
0.0,37.0,418.0,48.0,5.0
1.0,100.0,309.0,48.0,3.0
1.0,32.0,148.0,48.0,5.0
1.0,50.0,59.0,48.0,5.0
1.0,32.0,148.0,48.0,5.0
1.0,50.0,46.0,48.0,5.0
1.0,120.0,334.0,49.0,5.0
1.0,95.0,6.0,48.0,5.0
1.0,100.0,130.0,48.0,5.0
1.0,83.0,103.0,1.0,2.0
1.0,32.0,169.0,48.0,5.0
1.0,100.0,130.0,48.0,5.0
1.0,50.0,46.0,48.0,5.0
1.0,32.0,148.0,48.0,2.0
1.0,50.0,46.0,48.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,100.0,247.0,37.0,5.0
1.0,12.0,16.0,40.0,5.0
1.0,12.0,16.0,40.0,5.0
1.0,12.0,16.0,40.0,5.0
1.0,11.0,365.0,48.0,4.0
1.0,100.0,309.0,48.0,5.0
1.0,100.0,36.0,1.0,5.0
1.0,12.0,16.0,40.0,5.0
1.0,96.0,87.0,47.0,5.0
1.0,83.0,118.0,48.0,5.0
1.0,99.0,46.0,1.0,2.0
0.0,50.0,46.0,1.0,2.0
0.0,37.0,418.0,40.0,5.0
1.0,48.0,225.0,48.0,0.0
1.0,50.0,46.0,20.0,5.0
1.0,11.0,353.0,40.0,2.0
1.0,37.0,103.0,40.0,5.0
1.0,48.0,46.0,68.0,2.0
1.0,64.0,331.0,59.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,60.0,46.0,1.0,2.0
1.0,129.0,399.0,48.0,3.0
1.0,100.0,309.0,48.0,5.0
1.0,48.0,46.0,68.0,5.0
0.0,50.0,46.0,48.0,5.0
0.0,50.0,309.0,1.0,4.0
1.0,32.0,102.0,42.0,5.0
1.0,37.0,418.0,49.0,5.0
0.0,32.0,102.0,1.0,4.0
1.0,20.0,309.0,1.0,5.0
0.0,10.0,27.0,1.0,2.0
1.0,11.0,350.0,1.0,4.0
1.0,144.0,46.0,42.0,5.0
0.0,62.0,333.0,42.0,5.0
1.0,11.0,360.0,40.0,5.0
0.0,23.0,46.0,59.0,4.0
0.0,100.0,247.0,40.0,5.0
1.0,100.0,309.0,48.0,3.0
1.0,11.0,355.0,40.0,5.0
0.0,50.0,309.0,1.0,5.0
0.0,100.0,300.0,1.0,4.0
1.0,37.0,159.0,27.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,100.0,36.0,42.0,5.0
1.0,89.0,46.0,58.0,5.0
1.0,5.0,157.0,40.0,5.0
1.0,32.0,148.0,40.0,1.0
1.0,37.0,418.0,40.0,5.0
1.0,100.0,247.0,40.0,2.0
1.0,133.0,402.0,48.0,5.0
0.0,11.0,355.0,40.0,5.0
1.0,32.0,102.0,48.0,5.0
1.0,11.0,352.0,48.0,5.0
1.0,6.0,249.0,41.0,4.0
0.0,97.0,83.0,40.0,3.0
0.0,11.0,349.0,1.0,1.0
1.0,100.0,309.0,42.0,4.0
1.0,133.0,402.0,20.0,3.0
1.0,100.0,309.0,40.0,5.0
1.0,11.0,351.0,48.0,5.0
1.0,100.0,247.0,40.0,5.0
1.0,52.0,325.0,48.0,5.0
1.0,32.0,148.0,48.0,3.0
0.0,50.0,309.0,59.0,5.0
0.0,50.0,309.0,1.0,2.0
1.0,100.0,247.0,40.0,5.0
1.0,147.0,316.0,42.0,5.0
0.0,11.0,349.0,1.0,5.0
1.0,32.0,24.0,42.0,5.0
1.0,130.0,439.0,48.0,5.0
1.0,100.0,59.0,48.0,5.0
1.0,100.0,264.0,40.0,1.0
0.0,50.0,59.0,48.0,5.0
1.0,50.0,309.0,49.0,4.0
1.0,100.0,264.0,48.0,5.0
1.0,27.0,175.0,1.0,5.0
1.0,11.0,355.0,40.0,5.0
1.0,100.0,247.0,40.0,5.0
1.0,100.0,59.0,48.0,5.0
1.0,100.0,264.0,20.0,5.0
1.0,100.0,59.0,1.0,2.0
1.0,50.0,59.0,48.0,5.0
1.0,37.0,418.0,48.0,5.0
3.0,147.0,316.0,40.0,5.0
1.0,100.0,264.0,48.0,3.0
1.0,12.0,229.0,58.0,5.0
1.0,100.0,247.0,40.0,5.0
1.0,48.0,225.0,40.0,1.0
1.0,11.0,353.0,40.0,3.0
0.0,11.0,355.0,40.0,2.0
1.0,120.0,334.0,42.0,5.0
1.0,5.0,157.0,48.0,5.0
1.0,0.0,309.0,42.0,5.0
1.0,37.0,418.0,42.0,5.0
0.0,105.0,46.0,1.0,5.0
1.0,100.0,247.0,40.0,5.0
1.0,11.0,349.0,48.0,3.0
1.0,83.0,118.0,1.0,2.0
0.0,48.0,225.0,57.0,5.0
1.0,37.0,418.0,42.0,5.0
1.0,37.0,418.0,42.0,5.0
0.0,102.0,241.0,1.0,5.0
0.0,100.0,271.0,48.0,2.0
1.0,100.0,15.0,48.0,5.0
1.0,95.0,309.0,48.0,5.0
1.0,48.0,46.0,40.0,0.0
1.0,48.0,108.0,40.0,3.0
1.0,50.0,46.0,48.0,5.0
1.0,37.0,418.0,48.0,5.0
0.0,50.0,300.0,48.0,4.0
1.0,124.0,46.0,1.0,2.0
1.0,95.0,309.0,1.0,5.0
1.0,100.0,309.0,40.0,5.0
1.0,100.0,264.0,48.0,5.0
1.0,147.0,282.0,48.0,5.0
1.0,135.0,405.0,40.0,4.0
1.0,37.0,418.0,37.0,1.0
1.0,17.0,381.0,37.0,2.0
0.0,50.0,300.0,1.0,2.0
1.0,32.0,148.0,59.0,5.0
0.0,50.0,309.0,1.0,5.0
1.0,144.0,46.0,42.0,5.0
1.0,95.0,309.0,1.0,3.0
1.0,124.0,46.0,1.0,4.0
1.0,50.0,46.0,40.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,100.0,309.0,58.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,95.0,309.0,48.0,5.0
0.0,37.0,103.0,42.0,5.0
1.0,11.0,355.0,40.0,5.0
1.0,32.0,148.0,48.0,3.0
1.0,35.0,303.0,20.0,5.0
1.0,35.0,303.0,20.0,5.0
1.0,59.0,30.0,40.0,5.0
1.0,32.0,148.0,48.0,3.0
1.0,12.0,23.0,40.0,2.0
1.0,50.0,309.0,48.0,5.0
0.0,37.0,418.0,48.0,5.0
1.0,37.0,159.0,48.0,5.0
1.0,11.0,350.0,1.0,0.0
1.0,100.0,309.0,40.0,4.0
1.0,129.0,428.0,48.0,5.0
0.0,100.0,247.0,40.0,4.0
1.0,100.0,309.0,40.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,100.0,247.0,40.0,5.0
1.0,32.0,148.0,48.0,5.0
0.0,37.0,418.0,48.0,5.0
1.0,11.0,362.0,1.0,5.0
1.0,109.0,309.0,59.0,5.0
0.0,12.0,118.0,1.0,2.0
1.0,37.0,418.0,40.0,5.0
1.0,99.0,65.0,48.0,5.0
0.0,48.0,46.0,48.0,5.0
1.0,129.0,428.0,40.0,5.0
0.0,97.0,238.0,40.0,5.0
1.0,11.0,355.0,40.0,5.0
1.0,100.0,309.0,49.0,5.0
1.0,100.0,247.0,1.0,2.0
